date,time,run,trial,treatment,ps_tank_end,room_end,tank,light,sequence,day,hab_avail,hab,count,counted_yn,ow_loc
06/01/2021,05:00:00,4,22,0,1,1,4,1,1,2,1,3,0,0,1
06/01/2021,05:00:00,4,23,0,1,1,5,1,1,2,1,3,0,0,1
06/01/2021,05:00:00,4,24,0,1,1,6,1,1,2,1,3,0,0,1
06/01/2021,06:00:00,4,19,1,1,0,1,1,1,2,1,3,0,0,1
06/01/2021,06:00:00,4,20,1,1,0,2,1,1,2,1,3,0,0,1
06/01/2021,06:00:00,4,21,1,1,0,3,1,1,2,1,3,0,0,1
06/01/2021,06:00:00,4,22,0,1,1,4,1,1,2,1,3,0,0,1
06/01/2021,06:00:00,4,23,0,1,1,5,1,1,2,1,3,0,0,1
06/01/2021,06:00:00,4,24,0,1,1,6,1,1,2,1,3,0,0,1
06/01/2021,07:00:00,4,19,1,1,0,1,0,1,2,1,3,0,0,1
06/01/2021,07:00:00,4,20,1,1,0,2,0,1,2,1,3,0,0,1
06/01/2021,07:00:00,4,21,1,1,0,3,0,1,2,1,3,0,0,1
06/01/2021,07:00:00,4,22,0,1,1,4,0,1,2,1,3,0,0,1
06/01/2021,07:00:00,4,23,0,1,1,5,0,1,2,1,3,0,0,1
06/01/2021,07:00:00,4,24,0,1,1,6,0,1,2,1,3,0,0,1
06/01/2021,08:00:00,4,19,1,1,0,1,0,1,2,1,3,0,0,1
06/01/2021,08:00:00,4,20,1,1,0,2,0,1,2,1,3,0,0,1
06/01/2021,08:00:00,4,21,1,1,0,3,0,1,2,1,3,0,0,1
06/01/2021,08:00:00,4,22,0,1,1,4,0,1,2,1,3,0,0,1
06/01/2021,08:00:00,4,23,0,1,1,5,0,1,2,1,3,0,0,1
06/01/2021,08:00:00,4,24,0,1,1,6,0,1,2,1,3,0,0,1
06/01/2021,09:00:00,4,19,1,1,0,1,0,1,2,1,3,0,0,1
06/01/2021,09:00:00,4,20,1,1,0,2,0,1,2,1,3,0,0,1
06/01/2021,09:00:00,4,21,1,1,0,3,0,1,2,1,3,0,0,1
06/01/2021,09:00:00,4,22,0,1,1,4,0,1,2,1,3,0,0,1
06/01/2021,09:00:00,4,23,0,1,1,5,0,1,2,1,3,0,0,1
06/01/2021,09:00:00,4,24,0,1,1,6,0,1,2,1,3,0,0,1
06/01/2021,10:00:00,4,19,1,1,0,1,0,1,2,1,3,0,0,1
06/01/2021,10:00:00,4,20,1,1,0,2,0,1,2,1,3,0,0,1
06/01/2021,10:00:00,4,21,1,1,0,3,0,1,2,1,3,0,0,1
06/01/2021,10:00:00,4,22,0,1,1,4,0,1,2,1,3,0,0,1
06/01/2021,10:00:00,4,23,0,1,1,5,0,1,2,1,3,0,0,1
06/01/2021,10:00:00,4,24,0,1,1,6,0,1,2,1,3,0,0,1
06/01/2021,11:00:00,4,19,1,1,0,1,0,1,2,1,3,0,0,1
06/01/2021,11:00:00,4,20,1,1,0,2,0,1,2,1,3,0,0,1
06/01/2021,11:00:00,4,21,1,1,0,3,0,1,2,1,3,0,0,1
06/01/2021,11:00:00,4,22,0,1,1,4,0,1,2,1,3,0,0,1
06/01/2021,11:00:00,4,23,0,1,1,5,0,1,2,1,3,0,0,1
06/01/2021,11:00:00,4,24,0,1,1,6,0,1,2,1,3,0,0,1
06/01/2021,12:00:00,4,19,1,1,0,1,0,1,2,1,3,0,0,1
06/01/2021,12:00:00,4,20,1,1,0,2,0,1,2,1,3,0,0,1
06/01/2021,12:00:00,4,21,1,1,0,3,0,1,2,1,3,0,0,1
06/01/2021,12:00:00,4,22,0,1,1,4,0,1,2,1,3,0,0,1
06/01/2021,12:00:00,4,23,0,1,1,5,0,1,2,1,3,0,0,1
06/01/2021,12:00:00,4,24,0,1,1,6,0,1,2,1,3,0,0,1
06/01/2021,13:00:00,4,19,1,1,0,1,0,1,2,1,3,0,0,1
06/01/2021,13:00:00,4,20,1,1,0,2,0,1,2,1,3,0,0,1
06/01/2021,13:00:00,4,21,1,1,0,3,0,1,2,1,3,0,0,1
06/01/2021,13:00:00,4,22,0,1,1,4,0,1,2,1,3,0,0,1
06/01/2021,13:00:00,4,23,0,1,1,5,0,1,2,1,3,0,0,1
06/01/2021,13:00:00,4,24,0,1,1,6,0,1,2,1,3,0,0,1
06/01/2021,14:00:00,4,19,1,1,0,1,0,1,2,1,3,0,0,1
06/01/2021,14:00:00,4,20,1,1,0,2,0,1,2,1,3,0,0,1
06/01/2021,14:00:00,4,21,1,1,0,3,0,1,2,1,3,0,0,1
06/01/2021,14:00:00,4,22,0,1,1,4,0,1,2,1,3,0,0,1
06/01/2021,14:00:00,4,23,0,1,1,5,0,1,2,1,3,0,0,1
06/01/2021,14:00:00,4,24,0,1,1,6,0,1,2,1,3,0,0,1
06/01/2021,15:00:00,4,19,1,1,0,1,0,1,2,1,3,0,0,1
06/01/2021,15:00:00,4,20,1,1,0,2,0,1,2,1,3,0,0,1
06/01/2021,15:00:00,4,21,1,1,0,3,0,1,2,1,3,0,0,1
06/01/2021,15:00:00,4,22,0,1,1,4,0,1,2,1,3,0,0,1
06/01/2021,15:00:00,4,23,0,1,1,5,0,1,2,1,3,0,0,1
06/01/2021,15:00:00,4,24,0,1,1,6,0,1,2,1,3,0,0,1
06/01/2021,16:00:00,4,19,1,1,0,1,1,1,2,1,3,0,0,1
06/01/2021,16:00:00,4,20,1,1,0,2,1,1,2,1,3,0,0,1
06/01/2021,16:00:00,4,21,1,1,0,3,1,1,2,1,3,0,0,1
06/01/2021,16:00:00,4,22,0,1,1,4,1,1,2,1,3,0,0,1
06/01/2021,16:00:00,4,23,0,1,1,5,1,1,2,1,3,0,0,1
06/01/2021,16:00:00,4,24,0,1,1,6,1,1,2,1,3,0,0,1
06/01/2021,17:00:00,4,19,1,1,0,1,1,1,2,1,3,0,0,1
06/01/2021,17:00:00,4,20,1,1,0,2,1,1,2,1,3,0,0,1
06/01/2021,17:00:00,4,21,1,1,0,3,1,1,2,1,3,0,0,1
06/01/2021,17:00:00,4,22,0,1,1,4,1,1,2,1,3,0,0,1
06/01/2021,17:00:00,4,23,0,1,1,5,1,1,2,1,3,0,0,1
06/01/2021,17:00:00,4,24,0,1,1,6,1,1,2,1,3,0,0,1
06/01/2021,18:00:00,4,19,1,1,0,1,1,1,2,1,3,0,0,1
06/01/2021,18:00:00,4,20,1,1,0,2,1,1,2,1,3,0,0,1
06/01/2021,18:00:00,4,21,1,1,0,3,1,1,2,1,3,0,0,1
06/01/2021,18:00:00,4,22,0,1,1,4,1,1,2,1,3,0,0,1
06/01/2021,18:00:00,4,23,0,1,1,5,1,1,2,1,3,0,0,1
06/01/2021,18:00:00,4,24,0,1,1,6,1,1,2,1,3,0,0,1
06/01/2021,19:00:00,4,19,1,1,0,1,1,1,2,1,3,0,0,1
06/01/2021,19:00:00,4,20,1,1,0,2,1,1,2,1,3,0,0,1
06/01/2021,19:00:00,4,21,1,1,0,3,1,1,2,1,3,0,0,1
06/01/2021,19:00:00,4,22,0,1,1,4,1,1,2,1,3,0,0,1
06/01/2021,19:00:00,4,23,0,1,1,5,1,1,2,1,3,0,0,1
06/01/2021,19:00:00,4,24,0,1,1,6,1,1,2,1,3,0,0,1
06/01/2021,20:00:00,4,19,1,1,0,1,1,1,2,1,3,0,0,1
06/01/2021,20:00:00,4,20,1,1,0,2,1,1,2,1,3,0,0,1
06/01/2021,20:00:00,4,21,1,1,0,3,1,1,2,1,3,0,0,1
06/01/2021,20:00:00,4,22,0,1,1,4,1,1,2,1,3,0,0,1
06/01/2021,20:00:00,4,23,0,1,1,5,1,1,2,1,3,0,0,1
06/01/2021,20:00:00,4,24,0,1,1,6,1,1,2,1,3,0,0,1
06/01/2021,21:00:00,4,19,1,1,0,1,1,1,2,1,3,0,0,1
06/01/2021,21:00:00,4,20,1,1,0,2,1,1,2,1,3,0,0,1
06/01/2021,21:00:00,4,21,1,1,0,3,1,1,2,1,3,0,0,1
06/01/2021,21:00:00,4,22,0,1,1,4,1,1,2,1,3,0,0,1
06/01/2021,21:00:00,4,23,0,1,1,5,1,1,2,1,3,0,0,1
06/01/2021,21:00:00,4,24,0,1,1,6,1,1,2,1,3,0,0,1
06/01/2021,22:00:00,4,19,1,1,0,1,1,1,2,1,3,0,0,1
06/01/2021,22:00:00,4,20,1,1,0,2,1,1,2,1,3,0,0,1
06/01/2021,22:00:00,4,21,1,1,0,3,1,1,2,1,3,0,0,1
06/01/2021,22:00:00,4,22,0,1,1,4,1,1,2,1,3,0,0,1
06/01/2021,22:00:00,4,23,0,1,1,5,1,1,2,1,3,0,0,1
06/01/2021,22:00:00,4,24,0,1,1,6,1,1,2,1,3,0,0,1
06/01/2021,23:00:00,4,19,1,1,0,1,1,1,2,1,3,0,0,1
06/01/2021,23:00:00,4,20,1,1,0,2,1,1,2,1,3,0,0,1
06/01/2021,23:00:00,4,21,1,1,0,3,1,1,2,1,3,0,0,1
06/01/2021,23:00:00,4,22,0,1,1,4,1,1,2,1,3,0,0,1
06/01/2021,23:00:00,4,23,0,1,1,5,1,1,2,1,3,0,0,1
06/01/2021,23:00:00,4,24,0,1,1,6,1,1,2,1,3,0,0,1
07/01/2021,00:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,00:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,00:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,00:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,00:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,00:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,01:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,01:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,01:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,01:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,01:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,01:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,02:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,02:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,02:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,02:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,02:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,02:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,03:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,03:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,03:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,03:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,03:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,03:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,04:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,04:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,04:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,04:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,04:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,04:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,05:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,05:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,05:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,05:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,05:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,05:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,06:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,06:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,06:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,06:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,06:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,06:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,07:00:00,4,19,1,1,0,1,0,1,3,1,3,0,0,1
07/01/2021,07:00:00,4,20,1,1,0,2,0,1,3,1,3,0,0,1
07/01/2021,07:00:00,4,21,1,1,0,3,0,1,3,1,3,0,0,1
07/01/2021,07:00:00,4,22,0,1,1,4,0,1,3,1,3,0,0,1
07/01/2021,07:00:00,4,23,0,1,1,5,0,1,3,1,3,0,0,1
07/01/2021,07:00:00,4,24,0,1,1,6,0,1,3,1,3,0,0,1
07/01/2021,08:00:00,4,19,1,1,0,1,0,1,3,1,3,0,0,1
07/01/2021,08:00:00,4,20,1,1,0,2,0,1,3,1,3,0,0,1
07/01/2021,08:00:00,4,21,1,1,0,3,0,1,3,1,3,0,0,1
07/01/2021,08:00:00,4,22,0,1,1,4,0,1,3,1,3,0,0,1
07/01/2021,08:00:00,4,23,0,1,1,5,0,1,3,1,3,0,0,1
07/01/2021,08:00:00,4,24,0,1,1,6,0,1,3,1,3,0,0,1
07/01/2021,09:00:00,4,19,1,1,0,1,0,1,3,1,3,0,0,1
07/01/2021,09:00:00,4,20,1,1,0,2,0,1,3,1,3,0,0,1
07/01/2021,09:00:00,4,21,1,1,0,3,0,1,3,1,3,0,0,1
07/01/2021,09:00:00,4,22,0,1,1,4,0,1,3,1,3,0,0,1
07/01/2021,09:00:00,4,23,0,1,1,5,0,1,3,1,3,0,0,1
07/01/2021,09:00:00,4,24,0,1,1,6,0,1,3,1,3,0,0,1
07/01/2021,10:00:00,4,19,1,1,0,1,0,1,3,1,3,0,0,1
07/01/2021,10:00:00,4,20,1,1,0,2,0,1,3,1,3,0,0,1
07/01/2021,10:00:00,4,21,1,1,0,3,0,1,3,1,3,0,0,1
07/01/2021,10:00:00,4,22,0,1,1,4,0,1,3,1,3,0,0,1
07/01/2021,10:00:00,4,23,0,1,1,5,0,1,3,1,3,0,0,1
07/01/2021,10:00:00,4,24,0,1,1,6,0,1,3,1,3,0,0,1
07/01/2021,11:00:00,4,19,1,1,0,1,0,1,3,1,3,0,0,1
07/01/2021,11:00:00,4,20,1,1,0,2,0,1,3,1,3,0,0,1
07/01/2021,11:00:00,4,21,1,1,0,3,0,1,3,1,3,0,0,1
07/01/2021,11:00:00,4,22,0,1,1,4,0,1,3,1,3,0,0,1
07/01/2021,11:00:00,4,23,0,1,1,5,0,1,3,1,3,0,0,1
07/01/2021,11:00:00,4,24,0,1,1,6,0,1,3,1,3,0,0,1
07/01/2021,12:00:00,4,19,1,1,0,1,0,1,3,1,3,0,0,1
07/01/2021,12:00:00,4,20,1,1,0,2,0,1,3,1,3,0,0,1
07/01/2021,12:00:00,4,21,1,1,0,3,0,1,3,1,3,0,0,1
07/01/2021,12:00:00,4,22,0,1,1,4,0,1,3,1,3,0,0,1
07/01/2021,12:00:00,4,23,0,1,1,5,0,1,3,1,3,0,0,1
07/01/2021,12:00:00,4,24,0,1,1,6,0,1,3,1,3,0,0,1
07/01/2021,13:00:00,4,19,1,1,0,1,0,1,3,1,3,0,0,1
07/01/2021,13:00:00,4,20,1,1,0,2,0,1,3,1,3,0,0,1
07/01/2021,13:00:00,4,21,1,1,0,3,0,1,3,1,3,0,0,1
07/01/2021,13:00:00,4,22,0,1,1,4,0,1,3,1,3,0,0,1
07/01/2021,13:00:00,4,23,0,1,1,5,0,1,3,1,3,0,0,1
07/01/2021,13:00:00,4,24,0,1,1,6,0,1,3,1,3,0,0,1
07/01/2021,14:00:00,4,19,1,1,0,1,0,1,3,1,3,0,0,1
07/01/2021,14:00:00,4,20,1,1,0,2,0,1,3,1,3,0,0,1
07/01/2021,14:00:00,4,21,1,1,0,3,0,1,3,1,3,0,0,1
07/01/2021,14:00:00,4,22,0,1,1,4,0,1,3,1,3,0,0,1
07/01/2021,14:00:00,4,23,0,1,1,5,0,1,3,1,3,0,0,1
07/01/2021,14:00:00,4,24,0,1,1,6,0,1,3,1,3,0,0,1
07/01/2021,15:00:00,4,19,1,1,0,1,0,1,3,1,3,0,0,1
07/01/2021,15:00:00,4,20,1,1,0,2,0,1,3,1,3,0,0,1
07/01/2021,15:00:00,4,21,1,1,0,3,0,1,3,1,3,0,0,1
07/01/2021,15:00:00,4,22,0,1,1,4,0,1,3,1,3,0,0,1
07/01/2021,15:00:00,4,23,0,1,1,5,0,1,3,1,3,0,0,1
07/01/2021,15:00:00,4,24,0,1,1,6,0,1,3,1,3,0,0,1
07/01/2021,16:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,16:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,16:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,16:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,16:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,16:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,17:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,17:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,17:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,17:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,17:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,17:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,18:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,18:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,18:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,18:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,18:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,18:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,19:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,19:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,19:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,19:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,19:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,19:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,20:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,20:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,20:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,20:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,20:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,20:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,21:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,21:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,21:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,21:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,21:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,21:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,22:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,22:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,22:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,22:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,22:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,22:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
07/01/2021,23:00:00,4,19,1,1,0,1,1,1,3,1,3,0,0,1
07/01/2021,23:00:00,4,20,1,1,0,2,1,1,3,1,3,0,0,1
07/01/2021,23:00:00,4,21,1,1,0,3,1,1,3,1,3,0,0,1
07/01/2021,23:00:00,4,22,0,1,1,4,1,1,3,1,3,0,0,1
07/01/2021,23:00:00,4,23,0,1,1,5,1,1,3,1,3,0,0,1
07/01/2021,23:00:00,4,24,0,1,1,6,1,1,3,1,3,0,0,1
08/01/2021,00:00:00,4,19,1,1,0,1,1,1,4,1,3,0,0,1
08/01/2021,00:00:00,4,20,1,1,0,2,1,1,4,1,3,0,0,1
08/01/2021,00:00:00,4,21,1,1,0,3,1,1,4,1,3,0,0,1
08/01/2021,00:00:00,4,22,0,1,1,4,1,1,4,1,3,0,0,1
08/01/2021,00:00:00,4,23,0,1,1,5,1,1,4,1,3,0,0,1
08/01/2021,00:00:00,4,24,0,1,1,6,1,1,4,1,3,0,0,1
08/01/2021,01:00:00,4,19,1,1,0,1,1,1,4,1,3,0,0,1
08/01/2021,01:00:00,4,20,1,1,0,2,1,1,4,1,3,0,0,1
08/01/2021,01:00:00,4,21,1,1,0,3,1,1,4,1,3,0,0,1
08/01/2021,01:00:00,4,22,0,1,1,4,1,1,4,1,3,0,0,1
08/01/2021,01:00:00,4,23,0,1,1,5,1,1,4,1,3,0,0,1
08/01/2021,01:00:00,4,24,0,1,1,6,1,1,4,1,3,0,0,1
08/01/2021,02:00:00,4,19,1,1,0,1,1,1,4,1,3,0,0,1
08/01/2021,02:00:00,4,20,1,1,0,2,1,1,4,1,3,0,0,1
08/01/2021,02:00:00,4,21,1,1,0,3,1,1,4,1,3,0,0,1
08/01/2021,02:00:00,4,22,0,1,1,4,1,1,4,1,3,0,0,1
08/01/2021,02:00:00,4,23,0,1,1,5,1,1,4,1,3,0,0,1
08/01/2021,02:00:00,4,24,0,1,1,6,1,1,4,1,3,0,0,1
08/01/2021,03:00:00,4,19,1,1,0,1,1,1,4,1,3,0,0,1
08/01/2021,03:00:00,4,20,1,1,0,2,1,1,4,1,3,0,0,1
08/01/2021,03:00:00,4,21,1,1,0,3,1,1,4,1,3,0,0,1
08/01/2021,03:00:00,4,22,0,1,1,4,1,1,4,1,3,0,0,1
08/01/2021,03:00:00,4,23,0,1,1,5,1,1,4,1,3,0,0,1
08/01/2021,03:00:00,4,24,0,1,1,6,1,1,4,1,3,0,0,1
08/01/2021,04:00:00,4,19,1,1,0,1,1,1,4,1,3,0,0,1
08/01/2021,04:00:00,4,20,1,1,0,2,1,1,4,1,3,0,0,1
08/01/2021,04:00:00,4,21,1,1,0,3,1,1,4,1,3,0,0,1
08/01/2021,04:00:00,4,22,0,1,1,4,1,1,4,1,3,0,0,1
08/01/2021,04:00:00,4,23,0,1,1,5,1,1,4,1,3,0,0,1
08/01/2021,04:00:00,4,24,0,1,1,6,1,1,4,1,3,0,0,1
08/01/2021,05:00:00,4,19,1,1,0,1,1,1,4,1,3,0,0,1
08/01/2021,05:00:00,4,20,1,1,0,2,1,1,4,1,3,0,0,1
08/01/2021,05:00:00,4,21,1,1,0,3,1,1,4,1,3,0,0,1
08/01/2021,05:00:00,4,22,0,1,1,4,1,1,4,1,3,0,0,1
08/01/2021,05:00:00,4,23,0,1,1,5,1,1,4,1,3,0,0,1
08/01/2021,05:00:00,4,24,0,1,1,6,1,1,4,1,3,0,0,1
08/01/2021,06:00:00,4,19,1,1,0,1,1,1,4,1,3,0,0,1
08/01/2021,06:00:00,4,20,1,1,0,2,1,1,4,1,3,0,0,1
08/01/2021,06:00:00,4,21,1,1,0,3,1,1,4,1,3,0,0,1
08/01/2021,06:00:00,4,22,0,1,1,4,1,1,4,1,3,0,0,1
08/01/2021,06:00:00,4,23,0,1,1,5,1,1,4,1,3,0,0,1
08/01/2021,06:00:00,4,24,0,1,1,6,1,1,4,1,3,0,0,1
08/01/2021,07:00:00,4,19,1,1,0,1,0,1,4,1,3,0,0,1
08/01/2021,07:00:00,4,20,1,1,0,2,0,1,4,1,3,0,0,1
08/01/2021,07:00:00,4,21,1,1,0,3,0,1,4,1,3,0,0,1
08/01/2021,07:00:00,4,22,0,1,1,4,0,1,4,1,3,0,0,1
08/01/2021,07:00:00,4,23,0,1,1,5,0,1,4,1,3,0,0,1
08/01/2021,07:00:00,4,24,0,1,1,6,0,1,4,1,3,0,0,1
08/01/2021,08:00:00,4,19,1,1,0,1,0,2,4,3,3,0,0,1
08/01/2021,08:00:00,4,20,1,1,0,2,0,2,4,3,3,0,0,1
08/01/2021,08:00:00,4,21,1,1,0,3,0,2,4,3,3,0,0,1
08/01/2021,08:00:00,4,22,0,1,1,4,0,2,4,3,3,0,0,1
08/01/2021,08:00:00,4,23,0,1,1,5,0,2,4,3,3,0,0,1
08/01/2021,08:00:00,4,24,0,1,1,6,0,2,4,3,3,0,0,1
08/01/2021,09:00:00,4,19,1,1,0,1,0,2,4,3,3,0,0,1
08/01/2021,09:00:00,4,20,1,1,0,2,0,2,4,3,3,0,0,1
08/01/2021,09:00:00,4,21,1,1,0,3,0,2,4,3,3,12,1,1
08/01/2021,09:00:00,4,22,0,1,1,4,0,2,4,3,3,0,0,1
08/01/2021,09:00:00,4,23,0,1,1,5,0,2,4,3,3,12,1,1
08/01/2021,09:00:00,4,24,0,1,1,6,0,2,4,3,3,0,0,1
08/01/2021,10:00:00,4,19,1,1,0,1,0,2,4,3,3,0,0,1
08/01/2021,10:00:00,4,20,1,1,0,2,0,2,4,3,3,0,0,1
08/01/2021,10:00:00,4,21,1,1,0,3,0,2,4,3,3,12,1,1
08/01/2021,10:00:00,4,22,0,1,1,4,0,2,4,3,3,0,0,1
08/01/2021,10:00:00,4,23,0,1,1,5,0,2,4,3,3,12,1,1
08/01/2021,10:00:00,4,24,0,1,1,6,0,2,4,3,3,0,0,1
08/01/2021,11:00:00,4,19,1,1,0,1,0,2,4,3,3,0,0,1
08/01/2021,11:00:00,4,20,1,1,0,2,0,2,4,3,3,0,0,1
08/01/2021,11:00:00,4,21,1,1,0,3,0,2,4,3,3,12,1,1
08/01/2021,11:00:00,4,22,0,1,1,4,0,2,4,3,3,0,0,1
08/01/2021,11:00:00,4,23,0,1,1,5,0,2,4,3,3,12,1,1
08/01/2021,11:00:00,4,24,0,1,1,6,0,2,4,3,3,0,0,1
08/01/2021,12:00:00,4,19,1,1,0,1,0,2,4,3,3,0,0,1
08/01/2021,12:00:00,4,20,1,1,0,2,0,2,4,3,3,0,0,1
08/01/2021,12:00:00,4,21,1,1,0,3,0,2,4,3,3,12,1,1
08/01/2021,12:00:00,4,22,0,1,1,4,0,2,4,3,3,0,0,1
08/01/2021,12:00:00,4,23,0,1,1,5,0,2,4,3,3,12,1,1
08/01/2021,12:00:00,4,24,0,1,1,6,0,2,4,3,3,0,0,1
08/01/2021,13:00:00,4,19,1,1,0,1,0,2,4,3,3,0,0,1
08/01/2021,13:00:00,4,20,1,1,0,2,0,2,4,3,3,0,0,1
08/01/2021,13:00:00,4,21,1,1,0,3,0,2,4,3,3,12,1,1
08/01/2021,13:00:00,4,22,0,1,1,4,0,2,4,3,3,0,0,1
08/01/2021,13:00:00,4,23,0,1,1,5,0,2,4,3,3,12,1,1
08/01/2021,13:00:00,4,24,0,1,1,6,0,2,4,3,3,0,0,1
08/01/2021,14:00:00,4,19,1,1,0,1,0,2,4,3,3,0,0,1
